article_name,country,revision_id,article_quality_est.,population
Şenkal Atasagun,Turkey,784104454,Stub,83737000
Sönmez Köksal,Turkey,784104528,Stub,83737000
Medet Serhat,Turkey,784252832,C,83737000
Bekir Sami Kunduh,Turkey,784427922,Start,83737000
Safa Giray,Turkey,784488126,Start,83737000
Orhan Eyüpoğlu,Turkey,784677165,Stub,83737000
Behice Boran,Turkey,784697338,Start,83737000
Şaban Dişli,Turkey,784700651,Stub,83737000
Kemal Tekden,Turkey,785454720,Stub,83737000
Mahsum Korkmaz,Turkey,785939519,Stub,83737000
Osman Güneş,Turkey,786587020,Stub,83737000
Filiz Dinçmen,Turkey,786669561,Start,83737000
Mustafa Dağıstanlı,Turkey,786880668,Start,83737000
Korkut Özal,Turkey,786899322,Start,83737000
Necdet Karababa,Turkey,786914248,Stub,83737000
Ragıp Gümüşpala,Turkey,786914798,Start,83737000
Erdal İnönü,Turkey,786962550,C,83737000
Sabit Osman Avcı,Turkey,787171041,Stub,83737000
Celal Başkale,Turkey,787290280,Start,83737000
Necdet Calp,Turkey,787329014,Start,83737000
Ertuğrul Apakan,Turkey,787987967,Start,83737000
Mehmet Sincar,Turkey,788277003,Stub,83737000
Necmettin Karaduman,Turkey,788319554,Stub,83737000
Mehmet Ali Aybar,Turkey,788389990,Start,83737000
Mehmet Güney,Turkey,788654286,Start,83737000
Mümtaz Tarhan,Turkey,788769995,Stub,83737000
Vahit Melih Halefoğlu,Turkey,788770635,Start,83737000
Güldal Akşit,Turkey,788950161,Stub,83737000
İdris Baluken,Turkey,788950403,C,83737000
Yahya Baş,Turkey,788950413,Stub,83737000
İnal Batu,Turkey,788950419,Start,83737000
Süheyl Batum,Turkey,788950423,Start,83737000
Yüksel Coşkunyürek,Turkey,788951381,Stub,83737000
Ömer Dinçer,Turkey,788951494,Start,83737000
Murat Emir,Turkey,788951696,Stub,83737000
Sami Güçlü,Turkey,788951990,Stub,83737000
Hilmi Güler,Turkey,788952095,Start,83737000
Pelin Gündeş Bakır,Turkey,788952163,Stub,83737000
Fatoş Gürkan,Turkey,788952197,Stub,83737000
Leyla Güven,Turkey,788952207,Start,83737000
Kadir Koçdemir,Turkey,788953031,Start,83737000
Suat Kılıç,Turkey,788956047,Start,83737000
Atilla Koç,Turkey,788956210,Stub,83737000
Fatma Salman Kotan,Turkey,788956318,Stub,83737000
Orhan Miroğlu,Turkey,788957138,Stub,83737000
Umut Oran,Turkey,788957747,C,83737000
"Ali Şahin (politician, born 1970)",Turkey,788958325,Stub,83737000
İdris Naim Şahin,Turkey,788958359,Stub,83737000
Saffet Sancaklı,Turkey,788958388,Start,83737000
Cemil Şeboy,Turkey,788958568,Stub,83737000
Edibe Sözen,Turkey,788958681,C,83737000
İmdat Sütlüoğlu,Turkey,788958716,Stub,83737000
Şamil Tayyar,Turkey,788958790,Stub,83737000
Gürsel Tekin,Turkey,788958799,Start,83737000
Bilal Uçar,Turkey,788958944,Stub,83737000
Hamza Yerlikaya,Turkey,788960074,C,83737000
Behçet Yıldırım,Turkey,788960294,Stub,83737000
Bengi Yıldız,Turkey,788960316,Start,83737000
Taner Yıldız,Turkey,788960329,Start,83737000
Ali Coşkun,Turkey,788961515,Stub,83737000
Zeki Ergezen,Turkey,788961588,Stub,83737000
Ediz Hun,Turkey,788961689,Start,83737000
Lütfullah Kayalar,Turkey,788961785,Start,83737000
Recai Kutan,Turkey,788961799,Start,83737000
Nesrin Nas,Turkey,788961825,Start,83737000
Ahmet Özal,Turkey,788961848,Start,83737000
"Ali Şahin (politician, born 1921)",Turkey,788961864,Stub,83737000
Mehmet Ali Şahin,Turkey,788961871,Start,83737000
Ekrem Alican,Turkey,789312949,C,83737000
İdris Bal,Turkey,789313039,Stub,83737000
Mihri Belli,Turkey,789313057,C,83737000
Hayrettin Erkmen,Turkey,789313131,Stub,83737000
İhsan Eryavuz,Turkey,789313142,Start,83737000
Halis Öztürk,Turkey,789313478,Start,83737000
Mehmet Şandır,Turkey,789313507,Stub,83737000
Kıznaz Türkeli,Turkey,789313562,Stub,83737000
Oktay Vural,Turkey,789313630,Stub,83737000
Diyap Yıldırım,Turkey,789313644,Stub,83737000
Fatih Erbakan,Turkey,789313860,Stub,83737000
Hasan Âli Yücel,Turkey,789382940,Stub,83737000
Abdurrahman Melek,Turkey,789621178,Start,83737000
Memduh Oğuz,Turkey,789621280,Start,83737000
Ahmet Çakır,Turkey,789621347,Stub,83737000
Aydın Ayas,Turkey,789621591,Stub,83737000
Vahdettin Özkan,Turkey,789621698,Start,83737000
Tuncay Dinç,Turkey,789622209,Start,83737000
Ali Fidan,Turkey,789622358,Start,83737000
Hüseyin Avni Coş,Turkey,789622704,Stub,83737000
Suphi Nuri İleri,Turkey,789622829,Stub,83737000
Kadir Güntepe,Turkey,789623052,Stub,83737000
Hasan Basri Güzeloğlu,Turkey,789623933,Stub,83737000
Candan Yüceer,Turkey,789649793,Start,83737000
Fatma Kaplan Hürriyet,Turkey,789650973,Stub,83737000
Lale Karabıyık,Turkey,789652075,Start,83737000
Nursel Aydoğan,Turkey,789653364,Start,83737000
Oya Araslı,Turkey,789653478,Start,83737000
Sebahat Tuncel,Turkey,789653956,Start,83737000
Selma Irmak,Turkey,789653984,Start,83737000
Yurdusev Özsökmenler,Turkey,789654663,Start,83737000
Lale Aytaman,Turkey,789765933,Start,83737000
Necdet Menzir,Turkey,789928212,Stub,83737000
Osman Murat Ülke,Turkey,789985415,Start,83737000
Faruk Ilgaz,Turkey,790052630,Stub,83737000
Aysel Tuğluk,Turkey,790297274,Start,83737000
Dursun Aksoy,Turkey,790377388,Start,83737000
Fatin Rüştü Zorlu,Turkey,790380320,Start,83737000
Avni Akyol,Turkey,790419350,Stub,83737000
Ahmet Kutsi Tecer,Turkey,790843894,Stub,83737000
Mustafa Kamalak,Turkey,790980342,Stub,83737000
Zübeyir Aydar,Turkey,791144594,Start,83737000
Mübeccel Göktuna,Turkey,791175381,Stub,83737000
Gülkız Ürbül,Turkey,791176002,Start,83737000
Kemal Türkler,Turkey,791297248,Stub,83737000
Celal Adan,Turkey,791322856,Stub,83737000
Ayla Akat Ata,Turkey,791322982,Stub,83737000
Halil Akıncı,Turkey,791323082,Stub,83737000
İhsan Arslan,Turkey,791323293,Stub,83737000
Emine Ayna,Turkey,791323494,Start,83737000
Sevahir Bayındır,Turkey,791323659,Stub,83737000
Kemal Cenap Berksoy,Turkey,791323773,Stub,83737000
İsmail Bilen,Turkey,791324225,Stub,83737000
Yaşar Halit Çevik,Turkey,791324539,Stub,83737000
Ahmet Dağtekin,Turkey,791324666,Stub,83737000
Nurettin Demirtaş,Turkey,791324756,Stub,83737000
Mustafa Destici,Turkey,791327418,Stub,83737000
Bilal Macit,Turkey,791414062,Start,83737000
Önder Sav,Turkey,791464760,Stub,83737000
Fahri Kasırga,Turkey,791624020,Stub,83737000
Ünal Erkan,Turkey,791626128,Stub,83737000
Birsel Lemke,Turkey,791781211,Stub,83737000
Mehmet Ocaktan,Turkey,791781335,Stub,83737000
Hanefi Mahçiçek,Turkey,791781597,Stub,83737000
Ecmel Kutay,Turkey,791781699,Stub,83737000
Filiz Koçali,Turkey,791781817,Start,83737000
Emre Köprülü,Turkey,791781920,Stub,83737000
Mustafa Tuncer,Turkey,791782151,Start,83737000
Mehmet Müezzinoğlu,Turkey,791935428,C,83737000
İsmet Yılmaz,Turkey,791955886,Start,83737000
Beril Dedeoğlu,Turkey,792071122,C,83737000
Ayşenur İslam,Turkey,792072764,C,83737000
Nabi Avcı,Turkey,792214736,Start,83737000
Ahmet Türk,Turkey,792261880,Start,83737000
Süleyman Yağcıoğlu,Turkey,792269185,Stub,83737000
Murat Karayalçın,Turkey,792309300,Start,83737000
Ahmet Reyiz Yılmaz,Turkey,792644443,Start,83737000
Electoral history of Recep Tayyip Erdoğan,Turkey,792820066,C,83737000
List of party leaders in Turkey,Turkey,792820240,Start,83737000
Meral Danış Beştaş,Turkey,792851404,Stub,83737000
Orhan Taşanlar,Turkey,793230605,Stub,83737000
Orhan Doğan,Turkey,793231217,Stub,83737000
Hatip Dicle,Turkey,793231417,Start,83737000
Osman Durmuş,Turkey,793231952,Stub,83737000
Alpaslan Pehlivanlı,Turkey,793232622,Stub,83737000
Tevhit Karakaya,Turkey,793234219,Stub,83737000
Cem Toker,Turkey,793448833,Start,83737000
Fatma Girik,Turkey,793524431,Start,83737000
Kaya Erdem,Turkey,793534266,Stub,83737000
Zeynep Karahan Uslu,Turkey,793539164,Start,83737000
Cahit Kıraç,Turkey,793547842,Stub,83737000
Oğuz Tezmen,Turkey,794163446,Stub,83737000
Özdem Sanberk,Turkey,794417793,Stub,83737000
İsmail Hakki Akansel,Turkey,794499513,Stub,83737000
Hikmet Sami Türk,Turkey,795051608,Start,83737000
Turhan Tayan,Turkey,795051808,Stub,83737000
Atay Aktuğ,Turkey,795204231,Stub,83737000
Aydemir Güler,Turkey,795451785,Stub,83737000
Dogan Kımıllı,Turkey,795464727,Start,83737000
Jülide Sarıeroğlu,Turkey,795470204,Start,83737000
Atila Emek,Turkey,795471289,Stub,83737000
Nurettin Sözen,Turkey,795471822,Stub,83737000
Selma Gürkan,Turkey,795472052,Stub,83737000
Haluk Pekşen,Turkey,795472119,Stub,83737000
İhsan Sabri Çağlayangil,Turkey,795545520,Start,83737000
Mahmut Esat Bozkurt,Turkey,795786828,C,83737000
Namık Tan,Turkey,795937822,Stub,83737000
Nabi Şensoy,Turkey,795937864,Stub,83737000
Aydın Güven Gürkan,Turkey,795980437,Start,83737000
Bekir Bozdağ,Turkey,796989091,Start,83737000
Şevket Dağ,Turkey,797401407,Start,83737000
Numan Kurtulmuş,Turkey,797734394,Start,83737000
Nurettin Canikli,Turkey,797761507,Start,83737000
Hasan Gerçeker,Turkey,797818899,Start,83737000
Necmettin Erbakan,Turkey,797846515,C,83737000
Bülent Ulusu,Turkey,797846792,Stub,83737000
Nihat Erim,Turkey,797846932,C,83737000
Hüseyin Kalkan,Turkey,798265875,Start,83737000
Tayfur Sökmen,Turkey,798379022,Stub,83737000
Bahriye Üçok,Turkey,798489006,Start,83737000
Ahmet Fikri Tüzer,Turkey,798499769,Stub,83737000
Osman Pepe,Turkey,798636690,Stub,83737000
Süleyman Soylu,Turkey,799161514,Start,83737000
Sinan Oğan,Turkey,799399009,Start,83737000
Aylin Nazlıaka,Turkey,799464158,Start,83737000
Pervin Buldan,Turkey,799504371,Start,83737000
Ravza Kavakçı Kan,Turkey,799566947,Stub,83737000
Bülent Tezcan,Turkey,799574700,Stub,83737000
Hasan Saka,Turkey,799731471,Start,83737000
Barış Sulu,Turkey,801461330,Stub,83737000
Serpil Kemalbay,Turkey,801560767,Start,83737000
Emre Taner,Turkey,801603673,Start,83737000
Sheikh Said,Turkey,801738918,Start,83737000
Cemîl Bayik,Turkey,802014599,Start,83737000
Erkan Mumcu,Turkey,802304551,Start,83737000
Nezihe Muhiddin,Turkey,802435250,Start,83737000
Muhib Efendi,Turkey,802436516,Stub,83737000
Ibrahim Heski,Turkey,802439962,Start,83737000
Ihsan Nuri,Turkey,802439965,C,83737000
Celadet Bedir Khan,Turkey,802441246,C,83737000
Reşit Ronabar,Turkey,802442826,Stub,83737000
Şükrullah,Turkey,802443789,Stub,83737000
Besim Bey,Turkey,802444374,Stub,83737000
Emmanuel Carasso,Turkey,802444383,Start,83737000
Reşat Nuri Güntekin,Turkey,802445420,Start,83737000
Hüseyin Rahmi Gürpınar,Turkey,802445423,Stub,83737000
Mustafa Arif Deymer,Turkey,802446425,Start,83737000
Halet Efendi,Turkey,802446585,Start,83737000
Ahmet Kurtcebe Alptemoçin,Turkey,802471773,Stub,83737000
Mesut Yılmaz,Turkey,802472019,C,83737000
Güneş Taner,Turkey,802472073,C,83737000
Kâmran İnan,Turkey,802472288,Start,83737000
Fikri Sağlar,Turkey,802472547,Start,83737000
Mehmet Altınsoy,Turkey,802473028,Start,83737000
Namık Kemal Zeybek,Turkey,802473087,Start,83737000
Şükrü Sina Gürel,Turkey,802473191,Start,83737000
Tayyibe Gülek,Turkey,802473500,Start,83737000
Mehmet Aydın,Turkey,802473602,Stub,83737000
Beşir Atalay,Turkey,802473685,Start,83737000
Nimet Baş,Turkey,802473991,Start,83737000
Hayati Yazıcı,Turkey,802474161,Start,83737000
Nazım Ekren,Turkey,802474287,Start,83737000
Selma Aliye Kavaf,Turkey,802474445,Start,83737000
Faruk Çelik,Turkey,802474664,Start,83737000
Murat Başesgioğlu,Turkey,802474730,Start,83737000
Faruk Nafız Özak,Turkey,802474831,Stub,83737000
Leyla Zana,Turkey,802527591,C,83737000
Doğu Perinçek,Turkey,802565149,C,83737000
Tansu Çiller,Turkey,802594425,C,83737000
Women in Turkish politics,Turkey,802611330,GA,83737000
Fatma Kurtulan,Turkey,802839303,Start,83737000
Fatma Şahin,Turkey,803079488,Start,83737000
Figen Yüksekdağ,Turkey,803104022,Start,83737000
Önay Alpago,Turkey,803220688,Start,83737000
İmren Aykut,Turkey,803236910,Start,83737000
Celalettin Arif,Turkey,803406472,Start,83737000
Bülent Ecevit,Turkey,803502478,C,83737000
Şafak Pavey,Turkey,803591869,C,83737000
Osman Baydemir,Turkey,804107345,C,83737000
Halide Edib Adıvar,Turkey,804194911,C,83737000
Rahşan Ecevit,Turkey,804195428,Start,83737000
Emre Gönensay,Turkey,804195534,Stub,83737000
Coşkun Kırca,Turkey,804195898,Start,83737000
Muammer Aksoy,Turkey,804365295,Start,83737000
Adnan Menderes,Turkey,804615621,C,83737000
Ahmet Taner Kışlalı,Turkey,804657846,Start,83737000
Fatma Betül Sayan Kaya,Turkey,804799275,Start,83737000
Cihan Alptekin,Turkey,804867281,Stub,83737000
Alexander Karatheodori Pasha,Turkey,804913092,Start,83737000
Burhan Asaf Belge,Turkey,805063950,Stub,83737000
Yakub Kadri Karaosmanoğlu,Turkey,805064250,Start,83737000
Fethi Okyar,Turkey,805075063,Start,83737000
Falih Rıfkı Atay,Turkey,805137681,Start,83737000
Celâl Bayar,Turkey,805143308,C,83737000
Kamuran Alî Bedirxan,Turkey,805259264,Start,83737000
Taha Carım,Turkey,805267943,Start,83737000
Kemal Kılıçdaroğlu,Turkey,805343199,C,83737000
Mina Urgan,Turkey,805492136,C,83737000
Halil Menteşe,Turkey,805593781,Stub,83737000
Necmettin Sadak,Turkey,805593971,Start,83737000
Abdülhalik Renda,Turkey,805613428,C,83737000
Suat Hayri Ürgüplü,Turkey,805617951,Start,83737000
Mevlüt Uysal,Turkey,805653412,Stub,83737000
Yıldırım Akbulut,Turkey,805680067,Start,83737000
Selin Sayek Böke,Turkey,805825234,Start,83737000
Triple murder of Kurds activists in Paris,Turkey,805855954,C,83737000
Murat Karayılan,Turkey,806008033,Start,83737000
Mehmet Emin Yurdakul,Turkey,806054843,Start,83737000
Deniz Baykal,Turkey,806097547,C,83737000
Ali Bozer,Turkey,806204448,Start,83737000
Emine Ülker Tarhan,Turkey,806220286,Start,83737000
Mahmud Muhtar Pasha,Turkey,806282436,Start,83737000
İsmet İnönü,Turkey,806303791,C,83737000
Aysel Baykal,Turkey,806418897,Start,83737000
Güler İleri,Turkey,806424346,Stub,83737000
Işılay Saygın,Turkey,806425607,Start,83737000
Nermin Neftçi,Turkey,806429814,Start,83737000
Ali Rana Tarhan,Turkey,806525047,Start,83737000
Fuat Necati Öncel,Turkey,806558182,Start,83737000
Hatı Çırpan,Turkey,806638710,Start,83737000
Kâzım Karabekir,Turkey,806662857,C,83737000
Hüseyin Hilmi,Turkey,806673685,C,83737000
Hande Özsan Bozatlı,Turkey,806832299,Start,83737000
Süleyman Demirel,Turkey,806914170,C,83737000
Merve Kavakçı,Turkey,806976735,Start,83737000
Abdullah Öcalan,Turkey,807249552,GA,83737000
Meral Akşener,Turkey,807269880,Start,83737000
Gültan Kışanak,Turkey,807275900,Start,83737000
Gün Sazak,Turkey,807276320,GA,83737000
Adem Somyurek,Turkey,807332081,Start,83737000
Mustafa Suphi,Turkey,807394220,C,83737000
Hakan Şükür,Turkey,807460224,C,83737000
Tunahan Kuzu,Turkey,807475476,Start,83737000
Nabil Al Fadl,Kuwait,709788113,Stub,4691000
Ibrahim Al-Mudhaf,Kuwait,716656122,Stub,4691000
Ibrahim Khraibut,Kuwait,727406050,Start,4691000
Saad Bin Tefla,Kuwait,735943264,Stub,4691000
Mohammad Al Khalid Al Sabah,Kuwait,745757718,Start,4691000
Nouriya Al-Subaih,Kuwait,760533559,Stub,4691000
Salwa al-Jassar,Kuwait,760533560,Stub,4691000
Aseel al-Awadhi,Kuwait,760533561,Start,4691000
Taibah Al-Ibrahim,Kuwait,761628121,Stub,4691000
Rola Dashti,Kuwait,778198514,C,4691000
Khaled Al Jarrah Al Sabah,Kuwait,780214466,Stub,4691000
Abdullah II Al-Sabah,Kuwait,783592151,Start,4691000
Jaber II Al-Sabah,Kuwait,783592286,Stub,4691000
Saad Al-Salim Al-Sabah,Kuwait,783592749,C,4691000
Mohammed Al-Sanousi,Kuwait,785734462,Stub,4691000
Massouma al-Mubarak,Kuwait,788466608,Start,4691000
Salem Abdulaziz Al Sabah,Kuwait,788529501,Start,4691000
Mohammed Abdullah Al-Ajmi,Kuwait,788557231,Stub,4691000
Sabah Al-Khalid Al-Sabah,Kuwait,790603354,C,4691000
Ali Hussain Al-Awadhi,Kuwait,794407772,Start,4691000
Salim Al-Mubarak Al-Sabah,Kuwait,794966216,Stub,4691000
Sabah Al-Salim Al-Sabah,Kuwait,795974359,Start,4691000
Ahmad Al Khalid Al Sabah,Kuwait,796299163,Start,4691000
List of emirs of Kuwait,Kuwait,796885347,C,4691000
Mubarak Al-Sabah,Kuwait,799046185,GA,4691000
Muhammad Al-Sabah,Kuwait,799046858,Stub,4691000
Salem Al-Ali Al-Sabah,Kuwait,800054110,C,4691000
Abdullah Al-Salim Al-Sabah,Kuwait,800821907,Start,4691000
Waleed Al-Tabtabaie,Kuwait,801148139,C,4691000
Sabah Al-Ahmad Al-Jaber Al-Sabah,Kuwait,802049702,C,4691000
Abdullah I Al-Sabah,Kuwait,802436404,Stub,4691000
Jaber I Al-Sabah,Kuwait,802436596,Stub,4691000
Sabah II Al-Sabah,Kuwait,802436722,Stub,4691000
Sabah I bin Jaber,Kuwait,802438284,Start,4691000
Ahmad Al-Jaber Al-Sabah,Kuwait,805287882,C,4691000
Jaber Al-Ahmad Al-Sabah,Kuwait,806883281,C,4691000
Safa Al Hashem,Kuwait,807178230,Start,4691000
Alejandro José Suárez Luzardo,Venezuela,709811480,Stub,28645000
Francisco Cabrera Santos,Venezuela,709838351,Stub,28645000
Rubén Pacheco (Venezuela),Venezuela,711197433,Stub,28645000
Gustavo Rangel Briceño,Venezuela,712967171,Stub,28645000
Manuel Felipe Rugeles,Venezuela,714124564,Stub,28645000
Hugo José García Hernández,Venezuela,717906752,Stub,28645000
Ramón Martínez (Governor),Venezuela,718610965,Stub,28645000
Eduardo Lapi,Venezuela,718634425,Stub,28645000
Julio León (Venezuelan politician),Venezuela,718767949,Stub,28645000
Miguel Peña,Venezuela,719003043,Stub,28645000
Germán Mavare,Venezuela,719363482,Stub,28645000
Francisco Alvarado Arellano,Venezuela,720845594,Stub,28645000
José Ignacio Cárdenas,Venezuela,720845630,Stub,28645000
Venancio Antonio Morin,Venezuela,721034229,Stub,28645000
Eduardo Fernández (Venezuelan politician),Venezuela,721643072,Start,28645000
Vicente José Gregorio Díaz Silva,Venezuela,722525299,Stub,28645000
Ricardo Sánchez Mujica,Venezuela,723124729,Stub,28645000
Leonardo Ruiz Pineda,Venezuela,725376957,Start,28645000
Juan Vicente Paredes Torrealba,Venezuela,725751098,Stub,28645000
Reinaldo Leandro Mora,Venezuela,732433158,Start,28645000
Carlos Augusto León,Venezuela,736684928,Start,28645000
Paulina Gamus,Venezuela,740807680,Stub,28645000
José Manuel Hernández,Venezuela,744454053,Stub,28645000
Lolita Aniyar de Castro,Venezuela,746256097,Stub,28645000
Luciano Valero,Venezuela,748101840,Stub,28645000
Diego Osorio Villegas,Venezuela,749255659,Stub,28645000
Omar Barboza,Venezuela,749701596,Stub,28645000
Carmelo Lauría Lesseur,Venezuela,750189442,Start,28645000
Lucas Rincón Romero,Venezuela,754348963,Start,28645000
Victoria Mata,Venezuela,757618468,Stub,28645000
Alirio Ugarte Pelayo,Venezuela,758703821,Start,28645000
Hugo de los Reyes Chávez,Venezuela,759665673,Start,28645000
Vanessa Davies,Venezuela,761463732,Stub,28645000
Oscar Celli Gerbasi,Venezuela,762388241,Start,28645000
Claudio Fermín,Venezuela,763818107,Stub,28645000
Jesse Chacón,Venezuela,764517423,C,28645000
Santos Michelena,Venezuela,764933511,Stub,28645000
Diego Bautista Urbaneja,Venezuela,765206213,Start,28645000
Adolfo Ramírez Torres,Venezuela,765416063,Stub,28645000
Pedro Gual Escandón,Venezuela,766428124,Start,28645000
Ismael García,Venezuela,766837204,Stub,28645000
Miguel Ángel Burelli Rivas,Venezuela,767066086,Start,28645000
Fernándo Ochoa Antich,Venezuela,767770248,C,28645000
Jesús Torrealba,Venezuela,767771079,Stub,28645000
Vladimir Augusto Gessen Rodríguez,Venezuela,767796188,Stub,28645000
Ramón Guillermo Aveledo,Venezuela,767885578,Start,28645000
Rubén González Cárdenas,Venezuela,768198696,C,28645000
Rafael Isea,Venezuela,769705412,Start,28645000
Pedro Rosas Bravo,Venezuela,773333664,Stub,28645000
Pedro Atacho,Venezuela,773345048,Start,28645000
Luis Piñerúa Ordaz,Venezuela,773838259,Stub,28645000
Mario Briceño Iragorry,Venezuela,776277178,Stub,28645000
Nelson Merentes,Venezuela,776315761,Start,28645000
Jesús Mantilla,Venezuela,776608370,Stub,28645000
Luis Alberto Machado,Venezuela,777222144,Start,28645000
José David Cabello,Venezuela,777601615,Stub,28645000
José Gregorio Briceño,Venezuela,777604936,Stub,28645000
José Ramón Rivero,Venezuela,777618237,Stub,28645000
José Vicente Rangel Ávalos,Venezuela,777622761,Stub,28645000
Marialbert Barrios,Venezuela,778062042,Stub,28645000
